id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type
2Zigkz8dJtEUzsm74EIajl,Beni Hatırla,45,track,False,False,314493,1,3,5gFPi3KWXEwA9bLEO47Ow0,Sıla,0LyfQWJT6nXafLPZqxe9Of,Various Artists,0cHmPmxWjzFSTGHkfb9bi1,Ve Nazan Öncel Şarkıları,2018-08-17,14,album
39DenhkBkmDsYBpl1rAchr,Anlayamazsın,59,track,False,False,242389,1,1,7IgzsWd4tWIn70uh6dAq8d,Seksendört,7IgzsWd4tWIn70uh6dAq8d,Seksendört,2wvOjQFpSeiG1nETlPZEHA,Anlayamazsın,2018-06-12,1,album
2D7ug4cz4Kt0Sys1h4gzDg,Gel,60,track,False,False,287265,1,2,1dpqJqIuNqideTvmxBsSku,Mabel Matiz,1dpqJqIuNqideTvmxBsSku,Mabel Matiz,23uNiw76kuGbwmDtpYOhds,Gök Nerede,2015,14,album
6chCueb1pXDMnH9AJYxnYf,Beni İyi Sanıyorlar,54,track,False,False,273603,1,1,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,6dA9ZmUINq0VV9qNVL7NOY,Beni İyi Sanıyorlar,2018-02-23,1,album
23KSyhPMqyUVrrLo300YiW,Ne Farkeder,65,track,False,False,192542,1,1,7gobcoscOfsY0nOeqqFzvU,Yüzyüzeyken Konuşuruz,7gobcoscOfsY0nOeqqFzvU,Yüzyüzeyken Konuşuruz,42cGS3kGxljBDRmyadoCvb,Ne Farkeder,2017-03-16,1,album
6n7CEaECHbDo4J00iVx0Gh,İhanetten Geri Kalan,58,track,False,False,216830,1,3,64d1rUxfizSAOE9UbMnUZd,Sezen Aksu,64d1rUxfizSAOE9UbMnUZd,Sezen Aksu,1ASZNCBMPPt60WdPJvMtue,Biraz Pop Biraz Sezen,2017-01-23,16,album
1b9ecBM3eLbevLVD9l8wl0,Sıfır Tolerans - Akustik,38,track,False,False,243632,1,1,0wCKNMsqYasJBFVagjay49,Hadise,0wCKNMsqYasJBFVagjay49,Hadise,2paf0HlcEBgAvQCHVegqxk,Sıfır Tolerans (Akustik),2018-02-14,1,album
5i62qiKOUl4Mbg0ugLEpM5,Beni Vur - Piyanolu Akustik,35,track,False,False,323142,1,9,4TdvNk4wmn5DgBFiLDeCj0,Deniz Tekin,4TdvNk4wmn5DgBFiLDeCj0,Deniz Tekin,7IyrFYIIJanXekwxhH2bmx,Kozakuluçka,2017-04-07,9,album
2YtLKCGFTBdm5EKb42u43W,Bak Bana,55,track,False,False,231542,1,5,7CW2eGwAuElNq09rVtZYsM,Sena Şener,7CW2eGwAuElNq09rVtZYsM,Sena Şener,3dT6iKqevlAotXkypkLtwB,İnsan Gelir İnsan Geçer,2018-09-14,10,album
0PpfMNvbWwsjuho31FK2zG,Varım,57,track,False,False,192000,1,1,0A5AyLcMXZRmLE7i2maS0R,Nova Norda,0A5AyLcMXZRmLE7i2maS0R,Nova Norda,5mdgq1yUskrCfQXEASrNpg,Varım,2018-08-10,1,album
7ouMGV7ScnMUGXKFGAGjXe,Sandal,60,track,False,False,276000,1,4,7gobcoscOfsY0nOeqqFzvU,Yüzyüzeyken Konuşuruz,7gobcoscOfsY0nOeqqFzvU,Yüzyüzeyken Konuşuruz,0Erg7yjR99NFQcdh9rYMZU,Akustik Travma,2018-02-23,9,album
3ZTrn5okCbzrdasvkDrw0M,Olmazlara Yandım,54,track,False,False,371470,1,1,4DG2pTwQBor7a6wtoEABau,Ozbi,4DG2pTwQBor7a6wtoEABau,Ozbi,1B7bpkAPbMtyjhs2BHypAD,Rakılı Live 1. Seri,2016-10-07,6,album
2BHv24FhrJ8QoqAPGkIxwZ,Acelesi Yok - Akustik,36,track,False,False,220131,1,1,1ZkT2Cz1W9zTNPfCmA1ruU,Yok Öyle Kararlı Şeyler,1ZkT2Cz1W9zTNPfCmA1ruU,Yok Öyle Kararlı Şeyler,0kqJbZMkLEpxyVFVkFypN0,Acelesi Yok (Akustik),2017-05-15,1,album
0nWxpM9AQIC2WnX1h3TA8I,Sangria,31,track,False,False,237434,1,9,3LaMLuHw30v7Smtt3mcrjE,Simge Pınar,3LaMLuHw30v7Smtt3mcrjE,Simge Pınar,0MAfPPTNVA9G8guKhfGDpF,Güzel Şeyler,2019-04-12,10,album
2CL4ojqJCvSYjQ2UOeH6W9,Maybe The War Is Over - Original Mix,15,track,False,False,153837,1,11,3IVrpJxHeUFoYP4H6bxg57,Kadebostany,3IVrpJxHeUFoYP4H6bxg57,Kadebostany,5iFPPFakF5o6EMLIjzGPMC,Pop Collection,2013-10-04,11,album
41a8X4tetq1YJyT23SmQXJ,İnsan Gelir İnsan Geçer,49,track,False,False,338008,1,1,7CW2eGwAuElNq09rVtZYsM,Sena Şener,7CW2eGwAuElNq09rVtZYsM,Sena Şener,3dT6iKqevlAotXkypkLtwB,İnsan Gelir İnsan Geçer,2018-09-14,10,album
7kUPqYWTWI6F47uemgn2K4,Yüzerdik,38,track,False,False,243173,1,7,1XT0YtQ7sCUqoqOprg48Xr,No Land,1XT0YtQ7sCUqoqOprg48Xr,No Land,2prCcSUnlIJR8FcW3by00g,Aramızda,2016-10-10,10,album
4fSGNvtgLKMk0SF49JWDDB,Çoğu Zaman,38,track,False,False,298525,1,1,63RFns47gk00mnHIQ8zTR1,Pilli Bebek,63RFns47gk00mnHIQ8zTR1,Pilli Bebek,1KRAh7gqArt5QBbxBMokz2,Çoğu Zaman,2017-03-13,1,album
65Nr8C2BnozPaFH02SP38v,Güneşin Kızkardeşi,52,track,False,False,277181,1,2,1XDrTgMm3OOlIPOfyxm4xM,Gökçe Kılınçer,1XDrTgMm3OOlIPOfyxm4xM,Gökçe Kılınçer,2hWypQdjsGKsyER7NlmIZj,Kalbimde İzi Var,2016-03-11,10,album
0PHoJIczJDgOFLQlQjIGwq,Faulkner's Sleep (D-Moll),56,track,False,False,219790,1,4,69RwhKw37lY73bMGaSts7C,Evgeny Grinko,69RwhKw37lY73bMGaSts7C,Evgeny Grinko,4XgwkpNxLFLi8UUo0onOj9,Ice for Aureliano Buendia (Deluxe Edition),2014-04-22,9,album
3wZkZItHSRVZYs11nb556j,The Sun,24,track,False,False,205417,1,9,4YLcK0MEyqFkdyyzbPTWrs,Can Kazaz,4YLcK0MEyqFkdyyzbPTWrs,Can Kazaz,3zh6KzhL0w1ekcesqk4uLZ,Ben Sizden Kaçtım,2017-03-24,9,album
1HlTP2iNsGvFh3sP58XiFt,Akılla Bir Konuşmam Oldu,48,track,False,False,301563,1,2,15NSFL63oPhmpXLcZHny2N,Fazıl Say,15NSFL63oPhmpXLcZHny2N,Fazıl Say,7apRIODCAwfYPNlBxR725x,İlk Şarkılar,2013-06-11,10,album
0FdgJ5j1I8o2h0PYCt9JFf,Sen Beni Yine,44,track,False,False,226255,1,3,6rxgxAlUPT4sDElRZeVec6,Evrencan Gündüz,6rxgxAlUPT4sDElRZeVec6,Evrencan Gündüz,6qNWr20mjytelYp2DnWIwI,Evrencan Ve Uzaylılar,2017-10-04,5,album
2lhs5SQMTzxf4cO7K3yByD,Aç Kapıyı Gir İçeri,57,track,False,False,236400,1,2,691svprNZf0oJTi1L0eYy6,Özdemir Erdoğan,691svprNZf0oJTi1L0eYy6,Özdemir Erdoğan,7L5XtUFTa7cFA7Bzo0gNcr,Hayatım Şarkılarda,2001-05-02,13,album
5Qj7a4c88fWBhqIr2eK29T,My Favourite Guy (Demo),0,track,False,False,164000,1,3,4TdvNk4wmn5DgBFiLDeCj0,Deniz Tekin,4TdvNk4wmn5DgBFiLDeCj0,Deniz Tekin,0tPtE9pLvGxRQmCOF6cbON,"Ev Kayıtları, '14-'17",2017-06-13,8,album
3qa9KzjIUwNMvgaHjWjVRX,Ben Her Zaman Sana Aşıktım,46,track,False,False,177661,1,2,4sldxVDeyb0J8OMoYApqfV,Kalben,4sldxVDeyb0J8OMoYApqfV,Kalben,62o8X7QbuYYfVnIZUwp7po,Sonsuza Kadar,2017-11-06,13,album
2OosQFzrg3GVc0aNBaWzLq,Delice Zeytin,39,track,False,False,199266,1,9,6WDnC2nx6hEPdtcU2LLGtE,Ezginin Günlügü,6WDnC2nx6hEPdtcU2LLGtE,Ezginin Günlügü,4DowPjTCWBl0Se8zmnyCuq,Her Şey Yolunda,2003-03-27,12,album
0lVEq8ZUKEjmXj5AeoPpiQ,Kerkük Zindanı,48,track,False,False,201456,1,2,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,3oeKtnCUoM42ZiLMR6RoVf,Bindik Bir Alamete,1999,11,album
687bWMYER6GoicQem9upc2,Hey Yıllar,41,track,False,False,198466,1,7,4Y8MfXiMkqE7xnMWqCAn7E,Leman Sam,4Y8MfXiMkqE7xnMWqCAn7E,Leman Sam,1MyrXX7UgzwS2YiWQJh9mQ,Çağrı,1991,11,album
3RrBcQlMGFdFtz1JMIHaK1,Olanlar Olmuş,37,track,False,False,487866,1,5,52ZUYpWgLZaJJDEum4P2KH,İlhan İrem,52ZUYpWgLZaJJDEum4P2KH,İlhan İrem,3PxQUqHetYnokH5sELfK1j,Bezginin Gizli Mektupları,2000,10,album
3zEfMsJh0nN4KGk137ZtUv,Yolum Seninle,47,track,False,False,261773,1,2,5dMPhj9s9v91MpdGNpInLy,Moğollar,5dMPhj9s9v91MpdGNpInLy,Moğollar,0vMMMhnb4C5fGoyRp0wWtq,Yürüdük Durmadan,2004-04-02,12,album
23TxuaIwvVFmLPWpQbBxrz,Babasız Kızlar Balosu,20,track,False,False,192026,1,1,39zIRxvWFOGGH4hxGqRkLy,Baba Zula,39zIRxvWFOGGH4hxGqRkLy,Baba Zula,6anFMLGqoMzisMdFs3jrqJ,Üç Oyundan Onyedi Müzik,1999-01-01,17,album
7p7HEN2ZNClgtLZE2WT9iP,İnsan Sever Bir Kere,49,track,False,False,250373,1,1,6WDnC2nx6hEPdtcU2LLGtE,Ezginin Günlügü,6WDnC2nx6hEPdtcU2LLGtE,Ezginin Günlügü,43jxecKUUr72VM4XJHSrnR,İstanbul Gibi,2015-09-03,13,album
68xRW7H7V1FBVx5eRgxddu,Yollar,41,track,False,False,284573,1,2,7o8wIiSHxNMlXrtR1OWPH0,Mirkelam,7o8wIiSHxNMlXrtR1OWPH0,Mirkelam,5WHNKXpw5JngCzYMEn4dUX,R.R.D.P (Rakinrol Disko Parti),2009-04-15,8,album
05yIcLSdkKqIt49uahD6AT,Bağbozumu,36,track,False,False,225766,1,6,5Q26mEUNtBa8yfc3mVYqsp,Grup Abdal,5Q26mEUNtBa8yfc3mVYqsp,Grup Abdal,1bFClAWTuxWCPRBaiAHLgh,Ervah-ı Ezelden,2011-12-02,15,album
33gmhHRHeatQ9YeWwJFT1q,Yolun Sonu,32,track,False,False,367874,1,1,4XYD8wP6f1sfLtWfrY1luF,Kıraç,4XYD8wP6f1sfLtWfrY1luF,Kıraç,3NcvhBjzqkSlW1BjCwOMQP,Yolun Sonu,2016-04-01,2,album
7ELWaPNxQapNSYfzBbbiIN,Sevda Değil,47,track,False,False,390095,1,5,3ZV2kReDeCXgw0RJaPV5wX,Zülfü Livaneli,3ZV2kReDeCXgw0RJaPV5wX,Zülfü Livaneli,3xfBaybQM7O1Vp14lD35ya,"Bütüneserleri, Vol. 13 (Saat Dört... Yoksun)",2009-11-23,8,album
7C7mNsuI1fM7vO3n9iUDF2,Hep Sonradan,36,track,False,False,235397,2,2,0ylYRIvKTpv9uvTfKbYjM0,Mehmet Erdem,0LyfQWJT6nXafLPZqxe9Of,Various Artists,3bOUL4UpX1YtzoLTSibfZR,Bir Eksiğiz: Ahmet Kaya,2014-03-03,23,album
7HPGES3nFo6jOL36AT1Wbu,Le Meteque,49,track,False,False,242520,1,4,51YBtWvwOP37hIGmnxf4yC,Candan Erçetin,51YBtWvwOP37hIGmnxf4yC,Candan Erçetin,0c1RZw1NHQz6EBLccnuKh3,Chante Hier Pour Aujourd'hui,2003-04-25,14,album
1vCQh5mhY6ZnQUjCmkVLLk,Issızlığın Ortasında,38,track,False,False,326120,1,2,5dMPhj9s9v91MpdGNpInLy,Moğollar,5dMPhj9s9v91MpdGNpInLy,Moğollar,6tKugakdLQCyuo3PNRdML4,Moğollar'94,2009-09-27,8,album
31XyzWCKwwJsvmGHRSVFDX,Ay Karanlık,59,track,False,False,178866,1,9,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,25GCGdmnWNYNuSil01Dmnh,"Cem Karaca'nın Apaşlar, Kardaşlar, Moğollar, Ferdy Kleine'a Teşekkürleriyle",2016-01-01,12,album
1PzxGnwRK8AwNwGUUW5kIV,Duymak İstiyorum,43,track,False,False,273800,1,10,3tPkg6w52tYTblcOQOWe0D,Cemali,0LyfQWJT6nXafLPZqxe9Of,Various Artists,0tigLYwdF5StKWAmPEniaQ,Remix 2001,2000-11-15,10,album
6Mc6iELWFKmnR2oV6uNtEW,Feelings,43,track,False,False,282840,1,6,6dsovaQel9LvTdY8wpWCoO,Mehmet Güreli,6dsovaQel9LvTdY8wpWCoO,Mehmet Güreli,2gxAZ5ggEwEo0K83Q30E3k,Yağmur,1998-07-06,10,album
2lN6njvQIWp5ZSFzmAME5k,Öyle Bir Yerdeyim ki,62,track,False,False,309000,1,4,2NGRETzxjeN4b9o3OGY6Yn,Selda Bağcan,2NGRETzxjeN4b9o3OGY6Yn,Selda Bağcan,32YFmtwnFHEiNam28vmaqs,Dost Merhaba,1986-11-26,12,album
6LtP45pppsZgNfaBUaNLTr,Siz Yanmayın (Sürgün),50,track,False,False,202849,1,1,1Y2FwScblyMxpLTrNdfwyU,Ahmet Kaya,1Y2FwScblyMxpLTrNdfwyU,Ahmet Kaya,4yfBsml2KHl3ikJHo10yft,Hosçakalin Gözüm,2001-06-22,10,album
7vNqhKffy1TQyr1JHZL2Cm,Unutama Beni,53,track,False,False,241986,1,1,5Z0rUIkdvlnx6JYqcC4aU0,Can Gox,5Z0rUIkdvlnx6JYqcC4aU0,Can Gox,2rnTZY3W1tAvkMJhCoPMkx,Unutama Beni,2016-08-23,1,album
23sPYojNollJuOL0kCB1S3,Malan Bar Kır,25,track,False,False,142933,1,1,38EDXOBt7f9kP3LJed4gAG,Bremen Dayanışma Korosu,38EDXOBt7f9kP3LJed4gAG,Bremen Dayanışma Korosu,0yq9vw3YjylpjXTbSjgbjG,Türkülerde Anadolu,1998-03-26,13,album
2Nw7SJPxBMbkQdTVPatSgR,Bikinisinde Astronomi (Bonus Trek),65,track,False,False,181930,1,7,4q2SZIdLq6YTc9cZLCclWc,Son Feci Bisiklet,4q2SZIdLq6YTc9cZLCclWc,Son Feci Bisiklet,0xf8Fop940B7lQoODf6Ccv,Son Feci EP,2014-02-04,7,album
6vFHg6OAyhAWUbigiz3gn8,Aşk Nerden Nereye,69,track,False,False,297195,1,8,3Z814BstLaKbLqKHXsht8O,Gripin,3Z814BstLaKbLqKHXsht8O,Gripin,1MUwwfvi3oj5FxKLc6VnSO,Yalnızlığın Çaresini Bulmuşlar,2012-11-07,11,album
1ziQ7lMpFlhyQ3TbkllmE2,Papatya,53,track,False,False,255440,1,2,40KlwpvpKEQtZTJgbml8lT,Teoman,40KlwpvpKEQtZTJgbml8lT,Teoman,4a0Ky7vOvWVfAfbID25ibW,Teoman,1997-07-31,12,album
6Sa2IXbpv1TTpYdBY0dJXH,Love Me Back,58,track,False,False,181745,1,1,3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,1dlSFE406sHIL4XvvsHPXe,Love Me Back,2013-10-07,2,album
2Wxbsuodu6MRLUchlPSN48,Hayvaaağ1n,43,track,False,False,401600,1,1,3hzijSzD6IwOV4SY2SiWQp,Hayko Cepkin,3hzijSzD6IwOV4SY2SiWQp,Hayko Cepkin,2W6cmpHDZJGTyQAlMRiOi7,Hayvaaağ1n,2020-03-11,2,album
5ViSCYeoBGFTtW4dcfc7bk,Asuman Pansuman,51,track,False,False,222066,1,3,7o8wIiSHxNMlXrtR1OWPH0,Mirkelam,7o8wIiSHxNMlXrtR1OWPH0,Mirkelam,0juCIKF8JYZ56cIBmGHCPF,Mutlu Olmak İstiyorum,2006,12,album
6qCrMqghZ1QSnPMGn0gFSV,Yaz Yaz Yaz,51,track,False,False,300130,4,8,5ixQSDvAMa5O758xG8MWXT,mor ve ötesi,5ixQSDvAMa5O758xG8MWXT,mor ve ötesi,2u4aGMdg3jnsj5HWZC1Yi1,Kayıtlar 2005-2016,2016-12-20,44,album
6TiWbS5JwAzOPw6pqu7egV,Kıyamet Senfonisi,49,track,False,False,320800,1,2,5rThgU18h0ejIeElIlLWkS,Almora,5rThgU18h0ejIeElIlLWkS,Almora,2Um4g0MjRSixjm8aiGjiRe,Kıyamet Senfonisi,2008-02-21,9,album
5QGXRfq0aI7TAO7siX0obf,Deniz Üstü Köpürür,59,track,False,False,249960,3,1,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,1lIbZfJvMQRqzhtCQsg5EI,Cem Karaca,14KI9rMrgOpU07TrMGXZOo,Cem Karaca Koleksiyon,2015-02-14,37,album
683ltqisUipmS0hSpWRDb6,Kapısı Kapalı,58,track,False,False,285754,1,1,1g4J8P1JWwanNyyXckRX5W,Adamlar,1g4J8P1JWwanNyyXckRX5W,Adamlar,1PWt33o6bqD5dQZPtO133D,Eski Dostum Tankla Gelmiş,2014-09-08,12,album
3yufukQC6cJG7PrJxWW2gR,Anlıyorsun Değil Mi,52,track,False,False,130430,1,11,3eVuump9qyK0YCQQo4mKbc,Barış Manço,3eVuump9qyK0YCQQo4mKbc,Barış Manço,6dCnYXJhqFrVwsqWhrJlVh,Sarı Çizmeli Mehmet Ağa,1993,15,album
5Ax2a3ItybgFZ0zATY2y3v,Sen Anla,52,track,False,False,231360,1,5,1Xwze1G0zfRnxqBDfmWVVf,Özlem Tekin,1Xwze1G0zfRnxqBDfmWVVf,Özlem Tekin,4KQc971X0R7qY6HMjVKI9D,Bana Bi'şey Olmaz,2012-11-01,11,album
3hxMQKMSDbLaCHxnJsWNyF,Yine,43,track,False,False,261642,1,3,5QpQ8Zu2s3aMjYf88au1Le,Kurban,5QpQ8Zu2s3aMjYf88au1Le,Kurban,0betvnNsgmgKVl0nvKLaGD,İnsanlar,2005,14,album
1wFrBgIshbX5gtY1cD2Hd8,Bu Kız,64,track,False,False,175493,1,1,4q2SZIdLq6YTc9cZLCclWc,Son Feci Bisiklet,4q2SZIdLq6YTc9cZLCclWc,Son Feci Bisiklet,0JgoOPY0MT9vTF6wJqVbie,Vesaire,2015-06-23,9,album
4GLb9LumGhEi8xTeZ9uriB,Sevda Çiçeği,55,track,False,False,240440,1,5,5ixQSDvAMa5O758xG8MWXT,mor ve ötesi,5ixQSDvAMa5O758xG8MWXT,mor ve ötesi,6exeb88tfpVT9cNdjVpndS,Dünya Yalan Söylüyor,2004-04-16,10,album
09XOVDSIbBxBf6Kr1vGnHf,Neyim Var Ki (feat. Sagopa K),67,track,False,False,206693,1,12,28Qbi9jTj2eej21P2mImZI,Ceza,28Qbi9jTj2eej21P2mImZI,Ceza,2rXqr1wMTX1ULlszIUT1lr,Rapstar,2004-07-01,22,album
3xHM0KckpQ6duQ2NNcY4LM,Islak Islak,60,track,False,False,286484,1,1,0rHmlPHC63IGBTrtQEdDw6,Barış Akarsu,0rHmlPHC63IGBTrtQEdDw6,Barış Akarsu,0h2g2MEWTdIda4PLEKdlUE,Islak Islak,2004-12-31,10,album
02aeMyLJWxZMSd8v25mHyj,Beş,60,track,False,False,329691,1,5,3Z814BstLaKbLqKHXsht8O,Gripin,3Z814BstLaKbLqKHXsht8O,Gripin,4JxdNiKwULAXrbTOh84jCf,M.S. 05.03.2010,2010-03-04,11,album
41L7iPpN3rtwY5mW5vqPkn,Aşk Durdukça,57,track,False,False,269386,1,1,3SrFQDUN5DXQDZc3kygriW,Yüksek Sadakat,3SrFQDUN5DXQDZc3kygriW,Yüksek Sadakat,62pPnEicYYfFmFAgdKatam,Katil & Maktül,2008,10,album
6jo5kjABNphNwXQ8ZyOLtZ,Bu Akşam,66,track,False,False,175666,1,1,6RTC1abMgBC7Krg6qJQHJh,Duman,6RTC1abMgBC7Krg6qJQHJh,Duman,5TQ4ZTyFM7FTDpnfSjE54l,Belki Alışman Lazım,2002-10-16,13,album
2RBLAquo3jqpO4q9pTXJsq,Ik Wil Slapen,45,track,False,False,182149,1,13,7iR5h6yGnTiswjsmj624Rq,Jan Smit,7iR5h6yGnTiswjsmj624Rq,Jan Smit,4GexEWx6DSSjiq0JiDddfB,Met Andere Woorden,2018-09-20,13,album
7jmf2XHPGBwEdNyywxsZP1,Zij Weet Het - Studio Versie,53,track,False,False,241583,1,8,0iVHnv2bQN5iee8J6iCVO4,Tino Martin,0iVHnv2bQN5iee8J6iCVO4,Tino Martin,7ridWKDyZjfMPoygb98tjC,Voor Iedereen,2020-09-25,17,album
0rY0wiJbmpy42X0EUtgkd6,Oude Maasweg,49,track,False,False,205520,1,14,4j32y3UVJaypInH9lOKcZ4,The Amazing Stroopwafels,4j32y3UVJaypInH9lOKcZ4,The Amazing Stroopwafels,3hiFSfbf6VOf0EfTEUvhem,Badmuts Verplicht,1994-07-01,14,album
6dpTLokZL0TqPPuk1ELfgC,How Would You Feel,45,track,False,False,222567,1,2,0ZLfGbfO9xjpfna1pN8BeX,Krezip,0ZLfGbfO9xjpfna1pN8BeX,Krezip,7wTtBKjwKLq2heZHDHedWD,Sweet High,2019-10-24,10,album
1HAENvYoBoP1XSPC6n8Tin,That's How She Goes,30,track,False,False,187857,1,4,5iuXjsXsTXs8lwmqzsF6dZ,Waylon,5iuXjsXsTXs8lwmqzsF6dZ,Waylon,32keM7xoqKnsJdRuNdGiuz,The World Can Wait,2018-04-13,11,album
7nEqawimQNzxj4soQepy2I,Groot Hart,51,track,False,False,196293,1,3,4jFkB3Lzjku9SFKUTP33WV,De Dijk,4jFkB3Lzjku9SFKUTP33WV,De Dijk,0OBrc6S3HOR26jYN2CqUcc,Het Beste Van,1998-01-01,18,album
0IxwxCj6BbwXkbjxpEBdvw,Vrienden,42,track,False,False,221876,1,1,3D2GUXbtlL3r2d5HJEnsFD,Marco Borsato,3D2GUXbtlL3r2d5HJEnsFD,Marco Borsato,4TiLMhQyNfZTyKnxdX9B29,Vrienden,2018-01-19,1,album
6RGmi17H0xpHb7hpMxFwip,When The Lady Smiles,59,track,False,False,340026,1,2,1iTlOqIrZy8DlvCPJY2sjS,Golden Earring,1iTlOqIrZy8DlvCPJY2sjS,Golden Earring,3PKz1Tn3o3cKnIj1GzfFT3,N.E.W.S.,1984,9,album
1UKNxGnNXnPSZgJjJy5ufa,Welkom,33,track,False,False,193986,1,8,4Rw9pvzG1NLs1RbB8cxBfW,Stef Bos,4Rw9pvzG1NLs1RbB8cxBfW,Stef Bos,5XRzy91k2M7p5D6cXPRirh,Kern,2018-01-10,10,album
0jRdDTDXuDEwTQ78svtNDH,Liefde In De Lucht,48,track,False,True,212954,1,4,5yDkaiPTFbHGWCMXAEBt5Q,Kraantje Pappie,5yDkaiPTFbHGWCMXAEBt5Q,Kraantje Pappie,2uexMtWfRB5985iQCdwJ9t,DADDY,2018-11-30,18,album
0tQUi7zkVGHWf8dDY9NPYc,Hoeveel Ik Van Je Hou,42,track,False,False,190848,1,1,3iORog227J0qlfKXYHdR6M,Elske DeWall,3iORog227J0qlfKXYHdR6M,Elske DeWall,3Xdvmx5uuSGYnA9a5Pg73u,Hoeveel Ik Van Je Hou,2018-08-28,1,album
4r6bMqodL3zsAMQ44ojyjB,Do I Ever,55,track,False,False,204106,1,1,5hHcAWKNV84BEbkRnbQ6A7,Kensington,5hHcAWKNV84BEbkRnbQ6A7,Kensington,2mDFaJRa8HHbUbWusiq3DF,Control,2016-10-28,11,album
0DPJd8GUekMhxhs6HTNDAk,Hier Kom Ik Weg,41,track,False,False,208160,1,6,5hmWcPzWxojagG5Q8IMrI6,Daniël Lohues,5hmWcPzWxojagG5Q8IMrI6,Daniël Lohues,5z0MbsHyGvfcWoz9MnZxHQ,Allennig II,2008-04-13,16,album
3QRFJJ4ZBwaSSR5ozuT11Q,Let The Tits Out,38,track,False,True,218052,1,2,1u7uShzlA1tXJeox3jMFPq,De Jeugd Van Tegenwoordig,1u7uShzlA1tXJeox3jMFPq,De Jeugd Van Tegenwoordig,4eCLU8xIeI3ABSW4NH95FG,Anders (Different),2018-11-09,12,album
5c22NmaEpqXh2PFzCBDGRJ,Zeg Met Dat Het Niet Zo Is,45,track,False,False,161506,1,6,1HoWbJFK5RdH4OAtpoxbgR,Frank Boeijen Groep,1HoWbJFK5RdH4OAtpoxbgR,Frank Boeijen Groep,2cExlOtCjJjz8xuuFobK9g,Een Zomer Aan Het Eind Van De Twintigste Eeuw,1989-01-01,13,album
4ZMBna8ky5JR1gocyYCiML,Geen Kind Meer,42,track,False,False,263466,1,12,7CKdAdmSeZxUgSZqugSkKx,Karin Bloemen,7CKdAdmSeZxUgSZqugSkKx,Karin Bloemen,7bEv36tsd3IBSvP4TJRDpA,Kameleon,1999-07-12,14,album
4QvhbiCjBVnQdObpqn0rkU,Waar Ben Jij Nou? (feat. Jim van der Zee),24,track,False,False,174480,1,1,5quv5QEyL2XAloebaau69m,Ali B,5quv5QEyL2XAloebaau69m,Ali B,38Fz91A70BNPrQuFr3HPUC,Waar Ben Jij Nou? (feat. Jim van der Zee),2018-10-11,1,album
63BkfxQd7Ru6UmKB1mTUb7,Ik Zie,34,track,False,False,220125,1,6,7iR5h6yGnTiswjsmj624Rq,Jan Smit,7iR5h6yGnTiswjsmj624Rq,Jan Smit,4GexEWx6DSSjiq0JiDddfB,Met Andere Woorden,2018-09-20,13,album
46kTKbIAyCGyoFOLiuvqa3,La Vie Est Belle,53,track,False,False,218960,1,2,4XQhU3S4TyPkiPIsSu2hmA,Diggy Dex,4XQhU3S4TyPkiPIsSu2hmA,Diggy Dex,46YXtQyjPzCbgq9YHlXIHL,Karavaan,2018-11-09,12,album
4frl3YTzNuO8ut06j2SnNA,Lay Your Worry Down,47,track,False,False,202013,1,2,6mo0UbyIvIePdXNyLwQlk5,Milow,6mo0UbyIvIePdXNyLwQlk5,Milow,6LhJVbYBkqqLOpGhmpk6Dd,Lean Into Me,2019-05-31,13,album
6txcooxBtHz4AMZEkZNwOe,Darda,29,track,False,False,457096,1,7,4eVyI1yiHoRjVrxt5y7gGL,Mohsen Namjoo,4eVyI1yiHoRjVrxt5y7gGL,Mohsen Namjoo,4uDNkCSjljxFErO2WUdDoG,Trust the Tangerine Peel,2014-05-28,10,album
3hzPuAnmSFM7rnOUf72CUt,Ya Dunya (feat. Tracy Bonham),43,track,False,False,223080,1,3,6j4ufFak1GgjYxzRDivcjS,No Blues,6j4ufFak1GgjYxzRDivcjS,No Blues,1hqHcQ8iT3i6yHaqWdR1Y8,Ya Dunya,2009-12-18,11,album
058K19d3MSe088Cgf3QlN0,El amor contigo,44,track,False,False,212653,1,2,1XDkuk3pjmco8Mkd93Qxbu,Yasmin Levy,1XDkuk3pjmco8Mkd93Qxbu,Yasmin Levy,4gxaBylPClHaSjbfuzJA9P,Sentir,2009-10-06,12,album
2RCduckce3Mm2tTOgCPKJ1,"Paganini Jazz, Op. 5c",21,track,False,False,402232,1,7,15NSFL63oPhmpXLcZHny2N,Fazıl Say,15NSFL63oPhmpXLcZHny2N,Fazıl Say,0bfhtFY9pqtmW8V0NqwjEp,Say Plays Say,2014-09-29,19,album
